cpdID,cpdName,feature,ion,purpose,IonID,Commentsformanualrevision,rt,rt_minutes,mz,mzMin,mzMax,rtMin,rtMax,Monoisotopic_mass,chemicalFormula,measuredMZ,ppmError,npcStandardID,npcFeatureID,sn1,sn2,logPALOGPS,logPChemAxon,logPRDKit,HMDBClass,HMDBSubClass,HMDBDirectParent,HMDBID,LmapsCategory,LmapsMainclass,LMapsSubclass,LMapsID,KEGGPathway,KEGGID,chemspiderID,PubChemID,IUPAC,CAS,ChEBIID,InChI,InChIKey,confidenceScore,MSIAnnotationLevel,complexityScore,urine,plasma,serum,breastMilk,gastric,dueodenal,faecal,liver,originalMatrix,annotatedBy,validationFiles,ISOriginalFiles
LPOS-0332,TG(55:2),1,[M+NH4]+,primary,LPOS-0332.1,na,673.8,11.23,918.8484167,918.834634,918.8621995,658.8,688.8,900.8145912,C58H108O6,918.8492,0.852442272,na,na,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0333,TG(55:3),1,[M+K]+,primary,LPOS-0333.1,na,660.96,11.016,937.7620992,937.7480328,937.7761657,645.96,675.96,898.7989411,C58H106O6,937.7635056,1.499691417,na,PLPOS-05155,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,3,X,,,,,,,Plasma,SC/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,GDGG
LPOS-0334,TG(55:4),1,[M+NH4]+,primary,LPOS-0334.1,na,646.2,10.77,914.8171166,914.8033943,914.8308389,631.2,661.2,896.7832911,C58H104O6,914.8121,5.483755517,na,na,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0335,TG(56:1),1,[M+K]+,primary,LPOS-0335.1,na,696,11.6,955.8090494,955.7947123,955.8233865,681,711,916.8458913,C59H112O6,955.8098733,0.862019412,na,PLPOS-05329,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0336,TG(56:2),1,[M+K]+,primary,LPOS-0336.1,na,682.44,11.374,953.7933993,953.7790924,953.8077062,667.44,697.44,914.8302412,C59H110O6,953.7945762,1.233895178,na,PLPOS-05293,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0337,TG(56:3),1,[M+NH4]+,primary,LPOS-0337.1,na,668.28,11.138,930.8484167,930.834454,930.8623795,653.28,683.28,912.8145912,C59H108O6,930.8464462,2.116930609,na,PLPOS-05222,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0338,TG(56:4),1,[M+K]+,primary,LPOS-0338.1,na,662.7,11.045,949.7620992,949.7478528,949.7763457,647.7,677.7,910.7989411,C59H106O6,949.7627388,0.673398853,na,PLPOS-05157,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,4,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0339,TG(56:5)_1,1,[M+NH4]+,primary,LPOS-0339.1,na,643.2,10.72,926.8171166,926.8032143,926.8310189,628.2,658.2,908.7832911,C59H104O6,926.8166801,0.47101624,na,PLPOS-04953,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,4,X,,,,,,,Plasma,SC/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,GDGG
LPOS-0340,TG(56:5)_2,1,[M+K]+,primary,LPOS-0340.1,na,648.18,10.803,947.7464492,947.732233,947.7606654,633.18,663.18,908.7832911,C59H104O6,947.7466964,0.260875863,na,PLPOS-05011,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,4,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0341,TG(56:6)_1,1,[M+NH4]+,primary,LPOS-0341.1,na,628.68,10.478,924.8014665,924.7875945,924.8153386,613.68,643.68,906.767641,C59H102O6,924.8014206,0.049657197,na,PLPOS-04654,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,4,X,,,,,,,Plasma,SC/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,GDGG
LPOS-0342,TG(56:6)_2,1,[M+K]+,primary,LPOS-0342.1,na,633.12,10.552,945.7307991,945.7166131,945.7449851,618.12,648.12,906.767641,C59H102O6,945.7307058,0.09859417,na,PLPOS-04754,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,6,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0343,TG(56:7)_1,1,[M+K]+,primary,LPOS-0343.1,na,612.72,10.212,943.715149,943.7009933,943.7293048,597.72,627.72,904.7519909,C59H100O6,943.7154892,0.360451415,na,PLPOS-04337,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,6,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0344,TG(56:7)_2,1,[M+K]+,primary,LPOS-0344.1,na,617.1,10.285,943.715149,943.7009933,943.7293048,602.1,632.1,904.7519909,C59H100O6,943.7150016,0.156192471,na,PLPOS-04403,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,5,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0345,TG(56:7)_3,1,[M+K]+,primary,LPOS-0345.1,na,621.96,10.366,943.715149,943.7009933,943.7293048,606.96,636.96,904.7519909,C59H100O6,943.7146323,0.547493814,na,PLPOS-04523,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,5,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0346,TG(56:8),1,[M+NH4]+,primary,LPOS-0346.1,na,600.78,10.013,920.7701664,920.7563549,920.783978,585.78,615.78,902.7363409,C59H98O6,920.7692712,0.972246248,na,PLPOS-04171,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0347,TG(56:9),1,[M+K]+,primary,LPOS-0347.1,na,583.44,9.724,939.6838489,939.6697536,939.6979442,568.44,598.44,900.7206908,C59H96O6,939.6845806,0.778719094,na,PLPOS-03857,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0348,TG(58:1),1,[M+K]+,primary,LPOS-0348.1,na,707.58,11.793,983.8403495,983.8255919,983.8551071,692.58,722.58,944.8771914,C61H116O6,983.8408533,0.512050575,na,PLPOS-05349,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0349,TG(58:10)_1,1,[M+K]+,primary,LPOS-0349.1,na,591.18,9.853,965.699499,965.6850135,965.7139845,576.18,606.18,926.7363409,C61H98O6,965.6994909,0.008307966,na,PLPOS-03928,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0350,TG(58:10)_2,1,[M+K]+,primary,LPOS-0350.1,na,595.56,9.926,965.699499,965.6850135,965.7139845,580.56,610.56,926.7363409,C61H98O6,965.6995182,0.019914665,na,PLPOS-04002,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0351,TG(58:11),1,[M+K]+,primary,LPOS-0351.1,na,578.16,9.636,963.6838489,963.6693936,963.6983042,563.16,593.16,924.7206908,C61H96O6,963.6836839,0.171207605,na,PLPOS-03830,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0352,TG(58:2),1,[M+K]+,primary,LPOS-0352.1,na,697.14,11.619,981.8246995,981.8099721,981.8394268,682.14,712.14,942.8615414,C61H114O6,981.8255079,0.823350461,na,PLPOS-05336,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0353,TG(58:3)_1,1,[M+K]+,primary,LPOS-0353.1,na,682.56,11.376,979.8090494,979.7943523,979.8237465,667.56,697.56,940.8458913,C61H112O6,979.8097816,0.747305297,na,PLPOS-05298,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0354,TG(58:3)_2,1,[M+K]+,primary,LPOS-0354.1,na,685.02,11.417,979.8090494,979.7943523,979.8237465,670.02,700.02,940.8458913,C61H112O6,979.8099609,0.930261679,na,PLPOS-05305,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0355,TG(58:6)_1,1,[M+K]+,primary,LPOS-0355.1,na,642.18,10.703,973.7620992,973.7474928,973.7767057,627.18,657.18,934.7989411,C61H106O6,973.7626762,0.592519259,na,PLPOS-04929,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0356,TG(58:6)_2,1,[M+K]+,primary,LPOS-0356.1,na,645.9,10.765,973.7620992,973.7474928,973.7767057,630.9,660.9,934.7989411,C61H106O6,973.7630059,0.931145327,na,PLPOS-04992,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0357,TG(58:7)_1,1,[M+K]+,primary,LPOS-0357.1,na,631.02,10.517,971.7464492,971.731873,971.7610254,616.02,646.02,932.7832911,C61H104O6,971.7464102,0.040127799,na,PLPOS-04720,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,4,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0358,TG(58:7)_2,1,[M+K]+,primary,LPOS-0358.1,na,640.32,10.672,971.7464492,971.731873,971.7610254,625.32,655.32,932.7832911,C61H104O6,971.7466419,0.19838138,na,PLPOS-04868,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0359,TG(58:8),1,[M+K]+,primary,LPOS-0359.1,na,624.3,10.405,969.7307991,969.7162531,969.7453451,609.3,639.3,930.767641,C61H102O6,969.7312384,0.452990067,na,PLPOS-04592,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,6,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0360,TG(58:9)_1,1,[M+K]+,primary,LPOS-0360.1,na,608.04,10.134,967.715149,967.7006333,967.7296648,593.04,623.04,928.7519909,C61H100O6,967.7153437,0.20115721,na,PLPOS-04218,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,4,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0361,TG(58:9)_2,1,[M+K]+,primary,LPOS-0361.1,na,612.06,10.201,967.715149,967.7006333,967.7296648,597.06,627.06,928.7519909,C61H100O6,967.7146286,0.537786279,na,PLPOS-04303,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,5,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0362,TG(60:2) ,1,[M+K]+,primary,LPOS-0362.1,na,708.12,11.802,1009.856,1009.840852,1009.871147,693.12,723.12,970.8928415,C63H118O6,1009.856987,0.97770851,na,PLPOS-05352,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0363,TG(60:3) ,1,[M+K]+,primary,LPOS-0363.1,na,698.76,11.646,1007.84035,1007.825232,1007.855467,683.76,713.76,968.8771914,C63H116O6,1007.841069,0.713514772,na,PLPOS-05339,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0364,TG(60:4)_1,1,[M+K]+,primary,LPOS-0364.1,na,683.88,11.398,1005.824699,1005.809612,1005.839787,668.88,698.88,966.8615414,C63H114O6,1005.824418,0.280150914,na,PLPOS-05302,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0365,TG(60:4)_2,1,[M+K]+,primary,LPOS-0365.1,na,687.18,11.453,1005.824699,1005.809612,1005.839787,672.18,702.18,966.8615414,C63H114O6,1005.82403,0.665253116,na,PLPOS-05307,na,na,na,na,na,Glycerolipids,Triradylcglycerols,Triacylglycerols,na,Glycerolipids [GL],Triradylglycerols [GL03],Triacylglycerols [GL0301],na,na,C00422,na,na,na,na,17855,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
